,names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
169,Mister,8.8,"1141 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2",322,49.275679,-123.116963,1.0,0.9652444461307886,109.0,85.0
170,Tacofino,8.9,"15 Cordova St W (btwn Abbott & Carrall), Vancouver BC V6B 1C8",161,49.282759,-123.106955,1.0,0.9573713266680579,213.0,311.0
171,Meet in Gastown,8.9,"12 Water St (btwn Abbott St & Carrall St), Vancouver BC V6B 1A5",164,49.282759,-123.106955,2.0,0.947866669196183,101.0,175.0
172,Revolver,9.3,"325 Cambie St (btwn Hastings & Cordova), Vancouver BC V6B 2N4",175,49.282759,-123.106955,2.0,0.9730037373603233,970.0,803.0
173,Meat & Bread,9.2,"370 Cambie St (btwn Cordova & Hastings), Vancouver BC V6B 2N3",184,49.282759,-123.106955,2.0,0.9347195082620325,660.0,608.0
174,The Old Spaghetti Factory,8.1,"53 Water St (btwn Carrall & Abbott), Vancouver BC V6B 1A1",158,49.282759,-123.106955,2.0,0.9912162546717004,433.0,459.0
175,Pourhouse Restaurant,8.9,"162 Water St (btwn Cambie & Abbott), Vancouver BC V6B 1B2",190,49.282759,-123.106955,2.0,0.9714480848399765,343.0,380.0
176,Nelson the Seagull,8.8,"315 Carrall St (btwn Cordova & Hastings), Vancouver BC V6B 2J4",203,49.282759,-123.106955,2.0,0.9453055339492705,379.0,280.0
177,Nuba,8.4,"207B W Hastings St (at Cambie St), Vancouver BC V6B 1H7",190,49.282759,-123.106955,2.0,0.9589269791884047,201.0,265.0
178,Caffe di Beppe,8.1,Vancouver BC,190,49.282759,-123.106955,1.0,0.9612604579689249,41.0,32.0
179,Pidgin,8.5,"350 Carrall St (btwn Cordova & Hastings), Vancouver BC V6B 2J3",214,49.282759,-123.106955,3.0,0.966610384929142,259.0,141.0
180,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",15,49.288444,-123.139203,,0.99151979662689,258.0,80.0
181,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",69,49.288444,-123.139203,3.0,0.8665363965775644,85.0,56.0
182,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",93,49.288444,-123.139203,1.0,0.9797196031188936,63.0,77.0
183,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",146,49.288444,-123.139203,,0.9468991292140161,37.0,31.0
184,Ayoub's Dried Fruits & Nuts,7.8,"986 Denman St, Vancouver BC V6G 2M1",128,49.288444,-123.139203,,0.8984083018724744,44.0,18.0
185,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",218,49.288444,-123.139203,,0.9894898598015595,339.0,45.0
186,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",197,49.288444,-123.139203,2.0,0.9771394964997818,202.0,114.0
187,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",278,49.288444,-123.139203,,0.6509457229041377,9.0,47.0
188,Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",280,49.288444,-123.139203,3.0,0.9700631746694238,790.0,379.0
189,Cardero Bottega,8.7,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",290,49.288444,-123.139203,1.0,0.9621710838344938,41.0,48.0
190,Coal Harbour Gifts,9.2,"555 Hastings St W (Jervis St), Vancouver BC V6B 4N6",238,49.289124,-123.12196,,0.9967179526095122,294.0,89.0
191,Coal Harbour Seawall,9.5,"W Cordova St, Vancouver BC V7J 2E1",260,49.289124,-123.12196,,0.988332606097399,1024.0,311.0
192,Jack Poole Plaza,9.0,"Vancouver Convention Ctr (at Thurlow St), Vancouver BC V6C 3E1",320,49.289124,-123.12196,,0.9950484718559693,426.0,49.0
193,Cactus Club Cafe,8.7,"1085 Canada Pl, Vancouver BC V6C 0C6",313,49.289124,-123.12196,3.0,0.9966800098651135,744.0,622.0
194,49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",363,49.289124,-123.12196,1.0,0.9930754491472368,157.0,122.0
195,Tap & Barrel,8.8,"1055 Canada Pl, Vancouver BC V6C 0C3",361,49.289124,-123.12196,2.0,0.9918233385820796,447.0,353.0
196,Botanist,8.6,"1038 Canada Pl, Vancouver BC V6C 0B9",403,49.289124,-123.12196,1.0,0.9814270266168352,127.0,69.0
197,Cactus Club Cafe Bentall 5,8.3,"588 Burrard St (at Dunsmuir St), Vancouver BC V6C 0A8",428,49.289124,-123.12196,2.0,0.9958832122327408,435.0,328.0
198,BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",423,49.289124,-123.12196,,0.9905901993891219,312.0,97.0
199,Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",481,49.289124,-123.12196,,0.9870615241600424,66.0,41.0
200,Pallet Coffee Roasters,8.3,"980 Howe St, Vancouver BC V6Z 0C8",110,49.28062,-123.12482,1.0,0.981844396805221,18.0,14.0
201,The Mexican,8.6,"1049 Granville St (btwn Nelson & Helmcken), Vancouver BC V6Z 1L4",214,49.28062,-123.12482,1.0,0.9793781184193052,129.0,187.0
202,Le Crocodile Restaurant,8.9,"100A90 Burrard St (Smithe St), Vancouver BC V6Z 2N2",228,49.28062,-123.12482,4.0,0.9374513858587392,143.0,87.0
203,MarketPlace IGA,7.5,"909 Burrard St (at Smithe St.), Vancouver BC V6Z 2N2",172,49.28062,-123.12482,,0.9919561381874751,82.0,116.0
204,The Templeton,8.2,"1087 Granville St (at Helmcken St.), Vancouver BC V6Z 1L4",251,49.28062,-123.12482,2.0,0.9809906850562501,215.0,240.0
205,Boulevard Kitchen & Oyster Bar,8.3,"845 Burrard St (Robson Street), Vancouver BC V6Z 2K6",271,49.28062,-123.12482,4.0,0.9919371668152758,129.0,69.0
206,JOEY Burrard,8.1,"820 Burrard St, Vancouver BC V6Z 1X9",267,49.28062,-123.12482,2.0,0.9911024264385043,312.0,259.0
207,Commodore Ballroom,9.1,"838 Granville St (Btw Robson & Smithe), Vancouver BC V6Z 1K3",312,49.28062,-123.12482,,0.9736487640151013,729.0,295.0
208,Nero Belgian Waffle Bar,9.1,"1002 Seymour St (Seymour and Nelson), Vancouver BC V6B 3M6",314,49.28062,-123.12482,1.0,0.9735349357819051,111.0,112.0
209,Lululemon Athletica,8.2,"1148 Robson St (At Burrard St), Vancouver BC V6E 1B2",302,49.28062,-123.12482,,0.9902107719451347,97.0,123.0
210,Breka Bakery & Cafe,8.4,"855 Davie St (at Hornby St), Vancouver BC V6Z 1B7",165,49.279938,-123.127478,2.0,0.9929616209140407,269.0,253.0
211,Sushi Mugen,8.0,"903 Davie St, Vancouver BC V6Z 1B9",164,49.279938,-123.127478,2.0,0.9664206712071484,21.0,9.0
212,Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",202,49.279938,-123.127478,3.0,0.962455654417484,177.0,115.0
213,Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",216,49.279938,-123.127478,2.0,0.9667052417901387,119.0,138.0
214,Pallet Coffee Roasters,8.3,"980 Howe St, Vancouver BC V6Z 0C8",268,49.279938,-123.127478,1.0,0.981844396805221,18.0,14.0
215,The Mexican,8.6,"1049 Granville St (btwn Nelson & Helmcken), Vancouver BC V6Z 1L4",286,49.279938,-123.127478,1.0,0.9793781184193052,129.0,187.0
216,The Templeton,8.2,"1087 Granville St (at Helmcken St.), Vancouver BC V6Z 1L4",276,49.279938,-123.127478,2.0,0.9809906850562501,215.0,240.0
217,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",295,49.279938,-123.127478,2.0,0.9823566238546034,217.0,156.0
218,Le Crocodile Restaurant,8.9,"100A90 Burrard St (Smithe St), Vancouver BC V6Z 2N2",341,49.279938,-123.127478,4.0,0.9374513858587392,143.0,87.0
219,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",268,49.279938,-123.127478,2.0,0.9483599248733661,134.0,126.0
220,Matchstick Coffee Roasters,8.6,"1328 Richards St (btwn Drake & Pacific), Vancouver BC V6B 3G6",109,49.273663,-123.127075,1.0,0.9927719071920472,47.0,39.0
221,George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",222,49.273663,-123.127075,,0.9968886949593064,247.0,76.0
222,David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",268,49.273663,-123.127075,,0.9986909753182448,656.0,194.0
223,Rodney's Oyster House,8.7,"1228 Hamilton St (at Drake St), Vancouver BC V6B 6L2",281,49.273663,-123.127075,2.0,0.958509609000019,463.0,291.0
224,The Flying Pig Yaletown,8.8,"1168 Hamilton St (btwn Davie & Helmcken St), Vancouver BC V6B 2S2",394,49.273663,-123.127075,3.0,0.9588510936996073,372.0,381.0
225,Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",421,49.273663,-123.127075,3.0,0.956783214129878,74.0,44.0
226,Vancity Theatre,8.1,"1181 Seymour St (Davie Street), Vancouver BC V6B 3M7",394,49.273663,-123.127075,,0.9617537136461081,166.0,92.0
227,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",412,49.273663,-123.127075,2.0,0.9823566238546034,217.0,156.0
228,Mister,8.8,"1141 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2",445,49.273663,-123.127075,1.0,0.9652444461307886,109.0,85.0
229,Minami Restaurant,9.0,"1118 Mainland St (at Helmcken St.), Vancouver BC V6B 2T9",487,49.273663,-123.127075,3.0,0.9346246514010358,569.0,326.0
230,Stanley Park English Bay Seawall,9.6,"Beach Ave (at Park Ln), Vancouver BC",213,49.28972,-123.144028,,0.9997080146169618,846.0,220.0
231,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",280,49.28972,-123.144028,,0.9894898598015595,339.0,45.0
232,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",321,49.28972,-123.144028,3.0,0.8665363965775644,85.0,56.0
233,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",355,49.28972,-123.144028,,0.9995067443228168,4715.0,959.0
234,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",310,49.28972,-123.144028,1.0,0.9797196031188936,63.0,77.0
235,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",341,49.28972,-123.144028,2.0,0.9767031549391968,705.0,334.0
236,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",322,49.28972,-123.144028,,0.9915956821156874,33.0,12.0
237,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",340,49.28972,-123.144028,2.0,0.9771394964997818,202.0,114.0
238,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",415,49.28972,-123.144028,,0.9468991292140161,37.0,31.0
239,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",393,49.28972,-123.144028,,0.99151979662689,258.0,80.0
240,Greenhorn Cafe,8.6,"994 Nicola St (at Nelson St), Vancouver BC V6G 2C8",154,49.285253,-123.134356,2.0,0.9190112120809698,210.0,174.0
241,Cardero Bottega,8.7,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",224,49.285253,-123.134356,1.0,0.9621710838344938,41.0,48.0
242,Score on Davie,8.5,"1262 Davie St (btwn Jervis & Bute), Vancouver BC V6E 1N3",323,49.285253,-123.134356,2.0,0.9774809811993701,253.0,227.0
243,Matchstick,7.7,"1305 Davie St, Vancouver BC V6E 1N5",285,49.285253,-123.134356,1.0,0.9737246495038986,5.0,11.0
244,Little Sister's Book & Art Emporium,8.7,"1238 Davie St (btwn Bute & Jervis St.), Vancouver BC V6E 1N3",354,49.285253,-123.134356,,0.9374893286031378,15.0,22.0
245,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",385,49.285253,-123.134356,,0.6509457229041377,9.0,47.0
246,La Belle Patate,8.3,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",367,49.285253,-123.134356,2.0,0.9771205251275825,285.0,210.0
247,Ramen Danbo - Robson,9.1,"1333 Robson St (btwn Broughton & Jervis), Vancouver BC V6E 1C6",454,49.285253,-123.134356,2.0,0.9836087344197606,235.0,201.0
248,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",447,49.285253,-123.134356,1.0,0.8521560964504563,27.0,26.0
249,Saku,8.7,"1773 Robson St, Vancouver BC V6G 1C9",466,49.285253,-123.134356,2.0,0.94619718844264,51.0,27.0
250,West End Farmers Market,7.8,"1100 Comox St (Thurlow St), Vancouver BC",111,49.283343,-123.131099,,0.9905522566447231,125.0,36.0
251,Nelson Park,7.9,"1030 Bute St (at Nelson St.), Vancouver BC V6E 1Y7",161,49.283343,-123.131099,,0.9944224165733907,440.0,55.0
252,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",246,49.283343,-123.131099,1.0,0.8521560964504563,27.0,26.0
253,La Belle Patate,8.3,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",237,49.283343,-123.131099,2.0,0.9771205251275825,285.0,210.0
254,Score on Davie,8.5,"1262 Davie St (btwn Jervis & Bute), Vancouver BC V6E 1N3",269,49.283343,-123.131099,2.0,0.9774809811993701,253.0,227.0
255,Little Sister's Book & Art Emporium,8.7,"1238 Davie St (btwn Bute & Jervis St.), Vancouver BC V6E 1N3",276,49.283343,-123.131099,,0.9374893286031378,15.0,22.0
256,Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",241,49.283343,-123.131099,,0.977310238849576,38.0,24.0
257,Matchstick,7.7,"1305 Davie St, Vancouver BC V6E 1N5",263,49.283343,-123.131099,1.0,0.9737246495038986,5.0,11.0
258,Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",305,49.283343,-123.131099,2.0,0.9739143632258921,150.0,157.0
259,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",299,49.283343,-123.131099,2.0,0.9483599248733661,134.0,126.0
260,Gastown Steam Clock,8.7,"305 Water St (at Cambie St), Vancouver BC V6B 1B8",32,49.284605,-123.108662,,0.997514750241885,1262.0,496.0
261,Pourhouse Restaurant,8.9,"162 Water St (btwn Cambie & Abbott), Vancouver BC V6B 1B2",48,49.284605,-123.108662,2.0,0.9714480848399765,343.0,380.0
262,Timbertrain Coffee Roasters,8.8,"311W Cordova St W (btwn Homer & Cambie), Vancouver BC V6B 1E5",108,49.284605,-123.108662,2.0,0.9452865625770712,281.0,314.0
263,Revolver,9.3,"325 Cambie St (btwn Hastings & Cordova), Vancouver BC V6B 2N4",163,49.284605,-123.108662,2.0,0.9730037373603233,970.0,803.0
264,La Taqueria,8.9,"322 Hastings St W (btwn Homer & Hamilton), Vancouver BC V6B 1K6",217,49.284605,-123.108662,2.0,0.9544876780937566,169.0,212.0
265,Meat & Bread,9.2,"370 Cambie St (btwn Cordova & Hastings), Vancouver BC V6B 2N3",225,49.284605,-123.108662,2.0,0.9347195082620325,660.0,608.0
266,Nuba,8.4,"207B W Hastings St (at Cambie St), Vancouver BC V6B 1H7",210,49.284605,-123.108662,2.0,0.9589269791884047,201.0,265.0
267,Nemesis Coffee,8.7,"302 W Hastings St (Hamilton), Vancouver BC V6B 0P7",247,49.284605,-123.108662,1.0,0.9729088804993266,225.0,141.0
268,Vancouver Lookout,8.5,"555 Hastings St W (Harbour Centre), Vancouver BC V6B 4N6",266,49.284605,-123.108662,,0.9844814175409308,632.0,193.0
269,The Old Spaghetti Factory,8.1,"53 Water St (btwn Carrall & Abbott), Vancouver BC V6B 1A1",260,49.284605,-123.108662,2.0,0.9912162546717004,433.0,459.0
270,Chambar,8.9,"562 Beatty St (btwn W Pender & Dunsmuir), Vancouver BC V6B 2L3",149,49.279821,-123.10802,3.0,0.9914439111380926,549.0,518.0
271,Jam Cafe,8.8,"556 Beatty St, Vancouver BC V6B 2L3",146,49.279821,-123.10802,1.0,0.9689818064540608,269.0,147.0
272,Rogers Arena,8.6,"800 Griffiths Way at Expo Blvd (at Abbott St), Vancouver BC V6B 6G1",216,49.279821,-123.10802,,0.9976285784750811,4522.0,1270.0
273,Meat & Bread,9.2,"370 Cambie St (btwn Cordova & Hastings), Vancouver BC V6B 2N3",331,49.279821,-123.10802,2.0,0.9347195082620325,660.0,608.0
274,Queen Elizabeth Theatre,9.0,"600 Block Hamilton St (at W Georgia St), Vancouver BC V6B 2P1",344,49.279821,-123.10802,,0.9950864146003681,841.0,253.0
275,Nemesis Coffee,8.7,"302 W Hastings St (Hamilton), Vancouver BC V6B 0P7",343,49.279821,-123.10802,1.0,0.9729088804993266,225.0,141.0
276,Pidgin,8.5,"350 Carrall St (btwn Cordova & Hastings), Vancouver BC V6B 2J3",353,49.279821,-123.10802,3.0,0.966610384929142,259.0,141.0
277,Nuba,8.4,"207B W Hastings St (at Cambie St), Vancouver BC V6B 1H7",351,49.279821,-123.10802,2.0,0.9589269791884047,201.0,265.0
278,Revolver,9.3,"325 Cambie St (btwn Hastings & Cordova), Vancouver BC V6B 2N4",385,49.279821,-123.10802,2.0,0.9730037373603233,970.0,803.0
279,The Magnet,8.5,"309 Pender St W, Vancouver BC V6B 1T3",362,49.279821,-123.10802,,0.9621900552066931,69.0,15.0
280,Rogers Arena,8.6,"800 Griffiths Way at Expo Blvd (at Abbott St), Vancouver BC V6B 6G1",221,49.278004,-123.105664,,0.9976285784750811,4522.0,1270.0
281,Cirque du Soleil: Luzia,8.4,"88 Pacific Blvd, Vancouver BC V6Z 2R6",282,49.278004,-123.105664,,0.9422132002807763,12.0,9.0
282,Keefer Bar,9.0,"135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3",345,49.278004,-123.105664,3.0,0.9745214471362713,245.0,234.0
283,Chambar,8.9,"562 Beatty St (btwn W Pender & Dunsmuir), Vancouver BC V6B 2L3",384,49.278004,-123.105664,3.0,0.9914439111380926,549.0,518.0
284,Jam Cafe,8.8,"556 Beatty St, Vancouver BC V6B 2L3",402,49.278004,-123.105664,1.0,0.9689818064540608,269.0,147.0
285,Bao Bei,8.6,"163 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3",402,49.278004,-123.105664,2.0,0.9527992259680143,285.0,294.0
286,The Boxcar,9.0,"917 Main St, Vancouver BC V6A 2V8",433,49.278004,-123.105664,2.0,0.9618485705071048,20.0,38.0
287,Creekside Park,8.9,"1455 Quebec St (at Science World), Vancouver BC V6A 3Z7",431,49.278004,-123.105664,,0.9990324600178331,198.0,81.0
288,Pizzeria Farina,8.7,"915 Main St (at Prior St), Vancouver BC V6A 2V8",440,49.278004,-123.105664,1.0,0.9417578873479919,120.0,128.0
289,New Town Bakery & Restaurant,8.2,"148 Pender St E (Main St), Vancouver BC V6A 1T3",420,49.278004,-123.105664,1.0,0.9858663277114834,231.0,179.0
290,Keefer Bar,9.0,"135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3",30,49.279342,-123.101822,3.0,0.9745214471362713,245.0,234.0
291,Bao Bei,8.6,"163 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3",90,49.279342,-123.101822,2.0,0.9527992259680143,285.0,294.0
292,New Town Bakery & Restaurant,8.2,"148 Pender St E (Main St), Vancouver BC V6A 1T3",127,49.279342,-123.101822,1.0,0.9858663277114834,231.0,179.0
293,Matchstick Coffee Roasters,8.8,"213 Georgia St E (at Main St), Vancouver BC V6A 1Z6",199,49.279342,-123.101822,2.0,0.9376410995807327,168.0,216.0
294,DD Mau Chinatown,7.7,"145 Pender St E, Vancouver BC V6A 1T6",149,49.279342,-123.101822,2.0,0.9251010225569616,10.0,10.0
295,Propaganda Coffee,8.3,"209 Pender St E (at Main St), Vancouver BC V6A 1T8",228,49.279342,-123.101822,1.0,0.9556828745423156,46.0,54.0
296,Mello,8.5,"223 Pender St E, Vancouver BC V6A 1T8",249,49.279342,-123.101822,1.0,0.9766841835669974,37.0,18.0
297,Phnom Penh,8.9,"244 E. Georgia St (at Main St), Vancouver BC V6A 1Z7",277,49.279342,-123.101822,2.0,0.9831913642313749,600.0,478.0
298,The Union,8.4,"219 Union St (at Main St), Vancouver BC V6A 2B2",266,49.279342,-123.101822,2.0,0.9094116977480982,154.0,130.0
299,Kissa Tanto,8.6,"263 Pender St E, Vancouver BC V6A 1T8",292,49.279342,-123.101822,2.0,0.9456470186488589,100.0,80.0
300,Cooper's Park,8.8,"1020 Marinaside Cres (Cambie Bridge), Vancouver BC",55,49.273833,-123.114373,,0.9970404659369012,208.0,62.0
301,Honey Salt,8.5,"39 Smithe St, Vancouver BC V6B 0R3",170,49.273833,-123.114373,,0.9913680256492952,41.0,41.0
302,BC Place,8.7,"777 Pacific Blvd (at Expo Blvd.), Vancouver BC V6B 4Y8",306,49.273833,-123.114373,,0.9997723435336078,3570.0,954.0
303,La Terrazza,8.9,"1088 Cambie St (at Pacific Blvd.), Vancouver BC V6B 6J5",338,49.273833,-123.114373,4.0,0.9513574016808636,29.0,34.0
304,OEB Breakfast Co,8.2,"1137 Marinaside Cres, Vancouver BC V6Z 2Y3",361,49.273833,-123.114373,1.0,0.9687351786154692,94.0,44.0
305,Tacofino,9.0,"1025 Mainland St (Nelson), Vancouver BC V6B 5P9",464,49.273833,-123.114373,1.0,0.9687731213598679,41.0,94.0
306,Angus T,8.9,"1036 Mainland St, Vancouver BC V6B 2T4",465,49.273833,-123.114373,1.0,0.9421373147919789,52.0,26.0
307,Minami Restaurant,9.0,"1118 Mainland St (at Helmcken St.), Vancouver BC V6B 2T9",499,49.273833,-123.114373,3.0,0.9346246514010358,569.0,326.0
308,The Keg Steakhouse + Bar - Yaletown,8.2,"1011 Mainland St (at Nelson St), Vancouver BC V6B 5P9",480,49.273833,-123.114373,3.0,0.9727950522661304,249.0,210.0
309,Cirque du Soleil: Luzia,8.4,"88 Pacific Blvd, Vancouver BC V6Z 2R6",503,49.273833,-123.114373,,0.9422132002807763,12.0,9.0
310,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",167,49.28526,-123.141809,,0.9995067443228168,4715.0,959.0
311,The Inukshuk,9.1,"1700 Beach Ave, Vancouver BC",167,49.28526,-123.141809,,0.9938912181518089,607.0,78.0
312,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",179,49.28526,-123.141809,,0.6509457229041377,9.0,47.0
313,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",180,49.28526,-123.141809,2.0,0.9767031549391968,705.0,334.0
314,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",202,49.28526,-123.141809,,0.9915956821156874,33.0,12.0
315,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",225,49.28526,-123.141809,2.0,0.9771394964997818,202.0,114.0
316,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",260,49.28526,-123.141809,,0.9894898598015595,339.0,45.0
317,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",361,49.28526,-123.141809,3.0,0.8665363965775644,85.0,56.0
318,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",341,49.28526,-123.141809,1.0,0.9797196031188936,63.0,77.0
319,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",404,49.28526,-123.141809,,0.99151979662689,258.0,80.0
320,Commodore Ballroom,9.1,"838 Granville St (Btw Robson & Smithe), Vancouver BC V6Z 1K3",95,49.281506,-123.120101,,0.9736487640151013,729.0,295.0
321,The Orpheum,8.8,"601 Smithe St (btwn Smithe & Robson), Vancouver BC V6B 3L4",156,49.281506,-123.120101,,0.9875927225816243,625.0,211.0
322,Vancouver Art Gallery,8.6,"750 Hornby St (btwn Robson & W Georgia St.), Vancouver BC V6Z 2H7",149,49.281506,-123.120101,,0.9961488114435317,1598.0,564.0
323,Hawksworth Restaurant,9.1,"801 Georgia St W (at Howe St), Vancouver BC V6C 1P7",211,49.281506,-123.120101,4.0,0.9903246001783309,411.0,273.0
324,Nespresso Boutique,8.6,"674 Granville St (at Georgia St), Vancouver BC V6C 1Z6",217,49.281506,-123.120101,1.0,0.9695509476200413,70.0,32.0
325,Cafe Medina,9.0,"780 Richards St (btwn W Georgia & Robson), Vancouver BC V6B 3A4",257,49.281506,-123.120101,2.0,0.9852402724289048,995.0,1116.0
